81100,93000,5.37,1007,15030,24418,2.35,1.4414,6.04,33.8,4610,.4418,32.2,23.7,20.99,53200,69.5,2.9807,4.84,.925,216,11.62,166,154,.99,4.02,110,133,-1150
72000,64000,4.2,958,10280,25349,1.78,1.0295,4.82,29.7,4180,.3921,25.7,30.1,19.07,50000,58.2,3.0442,5.41,.899,441,9.95,368,147,.76,4.63,103,134,-1150
63600,72000,4.07,885,9320,12209,1.58,.9848,4.35,25,3970,.3552,24.8,28.1,18.9,43200,47.9,2.2937,22.58,.683,567,7.67,433,124,.62,3.27,99,135,-1150
63400,56000,3.81,927,10880,20503,1.61,1.0027,4.5,26.1,3710,.3668,25.5,32.9,17.48,48400,54.1,2.3888,4.18,.967,920,8.74,482,108,.78,4.27,107,136,-1150
79900,97000,4.62,910,12890,22554,2.24,1.2444,5.48,30.9,4370,.3943,31.3,23.6,19.85,50300,64.2,2.7799,4.72,.915,248,11.01,197,143,.87,4.79,81,137,-1150
99400,27000,5.84,842,10900,32992,2.42,1.4414,6.33,38.2,4820,.4926,37.7,22.4,21.57,51800,79.6,3.2978,8.94,1.045,208,14.35,117,193,.98,4.82,113,138,-1150
85000,104000,5.02,1116,18560,10345,2.11,1.316,5.86,32.3,4630,.4566,31,27.4,21.96,56200,70.1,2.949,5.63,.926,301,11.74,256,121,.95,4.76,94,139,-1150
80000,86000,4.36,961,16250,19105,1.81,1.2175,5.12,31.7,4120,.4017,29,33.9,21.09,54300,62.8,2.6002,5.95,.91,408,10.76,381,105,.81,3.92,125,140,-1150
79300,67000,4.39,867,14170,14352,1.8,1.1549,5.08,29.8,4870,.3752,27.6,33.4,20.58,53000,62.1,2.7165,5.46,.89,467,10.75,435,109,.75,3.62,103,141,-1150
78000,89000,4.49,881,16980,10718,1.91,1.2175,5.33,31.6,4130,.408,30,31.1,20.69,53200,65,2.7482,5.48,.883,429,10.86,370,99,.9,3.97,99,142,-1150
