79600,103000,4.39,969,4500,27000,2.43,1.16,5.19,32.3,4400,.394,25.4,28.09,20.86,53000,62.1,2.61,8.42,.782,244,10.81,209,162,.78,3.54,109,1159
77600,85000,4.23,869,5200,25000,2.38,1.04,5.08,31.9,4560,.349,26.7,25.02,20.23,52900,61.1,2.59,7.94,.838,211,10.74,158,142,.78,3.9,116,1160
82200,110000,4.26,896,4100,26000,2.37,1.14,5.16,33.5,4510,.37,26.9,28.84,21.41,52800,62.4,2.49,9.77,.826,237,11.49,201,175,.87,3.42,98,1161
83400,87000,4.19,957,4600,26000,2.18,1.04,4.83,31.5,4410,.346,26.3,31.14,22.66,55000,60.4,2.38,8.66,.787,359,10.35,241,185,.86,3.24,101,1162
82100,93000,4.35,828,4600,23000,2.26,1.13,5.02,32,4120,.385,25.7,29.66,21.71,53200,60.7,2.57,8.92,.797,240,10.5,235,178,.73,4.83,133,1163
88500,98000,4.5,932,12900,14000,2.31,1.17,5.17,33.1,4740,.367,28.4,30.68,22.7,55400,63.9,2.59,9.53,.845,240,11.33,213,121,.79,3.32,114,1164
72200,108000,4.35,919,5600,19000,2.39,1.14,4.92,29.3,4110,.34,27,27.42,18.09,46000,57.2,2.34,7.01,.761,220,9.6,204,149,.72,4.01,110,1165
85300,136000,4.55,892,15000,8000,2.57,1.15,5.19,32.3,4240,.377,25.9,29.68,22.39,54000,61.9,2.45,13.26,.779,248,10.88,210,76,.75,3.86,128,1166
88500,86000,4.48,867,5800,28000,2.25,1.2,5.24,33.5,4660,.364,30.8,28.47,21.21,54400,62.8,2.6,8.79,.925,225,10.63,206,174,.74,4.01,117,1167
86600,99000,4.72,924,8900,21000,2.38,1.23,5.31,33.6,4420,.376,31.4,28.5,21.56,52200,64.9,2.67,9.18,.821,236,11.43,208,151,.81,3.69,123,1168
80400,84000,4.57,933,6100,23000,2.24,1.23,5.23,31.9,4750,.36,28.7,27.16,20.54,53100,65.3,2.74,7.63,.862,238,11.1,182,130,.83,3.68,114,1169
78000,115000,4.01,1032,3700,23000,2,1.01,4.81,30.2,4410,.29,28.5,26.49,19.36,53200,59.4,2.28,8.51,.781,229,10.87,221,137,.73,3.04,98,1170
