61000,98000,4.04,913,5450,15800,3.01,.969,4.551,24.12,4280,.354,23.8,40.2,20.01,47600,55.5,2.38,18.7,.725,678.7,8.22,427,122,.753,4.17,106,944
65800,108000,4.14,742,5270,16700,1.66,1.08,4.409,22.74,4350,.326,19.4,32.15,21.5,45700,48,2.31,23.7,.723,637.9,7.87,477,127,.761,3.78,88,945
68900,98800,4.32,672,9710,11100,2.04,1.055,4.673,24.63,4580,.349,23.1,31.2,23.16,46100,51,2.62,38,.76,663.4,8.06,476,86,.71,4.61,61,946
71100,75600,5.28,1022,5720,12100,2.09,1.312,5.793,29.7,5580,.421,31.3,37.05,24.34,63500,60.4,3.15,6.9,.949,741.9,10.48,494,64,.999,5.26,94,947
71200,125300,4.11,759,5330,19200,2.12,1.001,4.372,23.2,4300,.356,20,34.11,21.7,55500,45.2,2.31,40.4,.68,589.5,7.97,450,158,.71,3.86,104,948
68700,17100,4.75,451,10380,19300,2.1,1.132,5.416,30.15,5060,.435,33.5,35.26,20.8,53400,64.5,2.58,6,.972,913.5,10.86,474,140,.775,5.44,109,949
68700,67600,4.52,696,5090,14000,2.93,1.053,5.004,25.79,4840,.387,28,25.88,22.25,54200,53.5,2.56,16.9,.806,750.8,8.85,441,103,.713,5.34,114,950
57900,121600,4.16,631,5000,12600,1.81,.984,4.572,23.7,3870,.323,25.2,25.17,17.84,40900,46.9,2.24,7.9,.592,407.2,7.28,269,62,.65,4.37,83,951
63600,99900,4.17,801,5400,13100,2.14,1.019,4.562,23.72,4610,.374,19.1,30.49,21.82,50500,46.1,2.13,29.6,.68,569.3,7.79,422,149,.686,3.94,106,952
65500,98500,4.46,795,4350,10700,1.77,1.149,4.791,23.43,5050,.393,24.8,41.45,22.89,59800,49.5,2.44,12.3,.807,629.2,8.76,585,109,.783,4.3,118,953
66600,47500,3.44,977,5410,14900,1.82,.953,3.977,21.72,5080,.359,19.5,38.2,22.98,60300,45.4,2.04,9.9,.773,909.7,7.85,593,95,.555,4.23,132,954
58100,113300,3.99,765,4380,15400,2.1,1.038,4.276,21.04,4370,.364,23.5,31.16,20.6,49400,46.2,2.31,24.9,.784,617,7.55,433,79,.659,3.44,98,955
57100,123500,3.64,951,3790,16700,1.42,1.005,4.077,21.01,4060,.318,21.8,38.96,19.85,57000,43.4,2.09,15.1,.691,529.8,7.58,578,83,.709,3.41,94,956
51500,97700,3.42,560,7580,9700,2.17,.939,3.787,20.46,3310,.293,21.7,21,16.08,35000,40.7,1.86,16.9,.616,440.5,6.41,311,60,.624,3.76,79,957
85500,11400,7.1,914,7470,18900,2.52,1.705,7.063,35.63,5230,.679,36.9,28.97,20.47,63100,82,4.23,4.8,1.211,396.6,13.98,271,93,1.146,6.05,114,958
69700,99200,3.92,742,9410,13000,2.1,1.053,4.232,20.23,4610,.345,22,33.41,23.18,46000,46,2.31,37.7,.758,704.4,8.45,536,97,.727,4.04,56,959
71500,88500,4.82,778,4200,12700,2.26,1.35,5.367,28.51,4720,.395,29.2,28.13,20.86,54100,59.1,2.59,7.2,.907,645.4,9.53,467,56,.824,4.98,104,960
71200,101000,4.07,969,6010,17900,2.07,1.131,4.523,23.61,4060,.351,23.7,34.62,22.22,50700,49.8,2.36,35.4,.75,579,8.37,471,122,.831,4.19,112,961
63100,112900,3.65,1081,4710,16900,1.69,.971,4.022,22.85,3680,.334,21.6,37.15,21.23,57100,42.9,2.03,15.4,.656,854.7,7.15,510,69,.677,3.42,107,962
60000,61200,4.07,782,4950,16200,3.07,.99,4.166,21.31,5700,.379,20.7,27.51,22.86,58100,48.6,2.23,20.3,.938,791.2,8.34,518,100,.771,5.26,99,963
66500,89400,4.01,585,9240,11900,2.16,1.045,4.432,23.67,4430,.317,20.8,28.42,23.24,47600,49.5,2.54,39.7,.765,683.2,8.32,422,97,.704,3.83,72,964
56600,124400,3.98,1317,2780,7300,1.44,.962,4.186,20.77,4460,.342,17.4,36.18,20.36,59700,43.7,2.23,11.6,.739,546.3,7.57,481,56,.734,3.62,116,965
60300,106700,4.25,798,4450,12700,1.68,1.029,4.396,22.08,4410,.36,21.4,34.68,21.57,59300,46.6,2.36,21.6,.765,626.6,7.84,568,110,.708,3.91,121,966
65400,109000,3.86,722,5850,15400,2.04,.976,4.2,21.09,3950,.319,24.2,27.77,22.09,49800,47.1,2.23,33.2,.772,645.2,7.56,431,106,.693,3.52,94,967
78700,83800,4.92,816,10990,20600,2.4,1.218,5.466,29.59,4460,.423,29.1,38.77,24.04,56900,62.3,2.8,16.6,.857,604.8,10.2,429,93,.791,4.25,135,968
