78800,51000,4.38,282,2650,11184,2.55,1.128,5.08,29,4850,.4397,25.4,20.4,17.97,50500,59.6,2.9173,2.11,.926,391,11.06,279,63,.7,4.22,85,379
77300,96000,4.38,515,6740,12395,2.1,1.2355,5.28,29.7,4110,.3562,27.8,22.7,18.43,46600,59.5,2.4417,3.23,.89,304,10.85,218,94,.82,4.5,82,380
65900,32000,6.72,648,2540,6617,2.58,1.8979,8.32,37.4,3860,.5137,41.3,83.1,14.66,45800,98.7,3.6044,1.99,.772,286,9.93,323,106,1.12,3.24,109,381
70000,86000,4.71,554,5150,15098,2.37,1.2534,5.46,31,3990,.3953,25.4,19.1,17.36,48900,59.2,2.875,2.4,.849,266,10.11,206,66,.96,3.56,82,382
69800,82000,4.91,504,3980,13607,2.7,1.2623,5.3,29.3,4060,.389,25.6,17.1,15.96,49500,58.5,2.6425,1.3,.835,266,9.39,177,69,.76,4.2,65,383
70100,86000,5.17,659,3240,7176,2.86,1.3876,5.71,30.7,3910,.4862,28.6,18.4,16.5,45600,63.1,2.8328,.99,.822,276,10.13,217,66,.95,4.06,70,384
80500,54000,10.4,386,6710,15377,2.18,2.6141,10.35,48.5,4450,.7505,44.5,19,14.19,47400,73.4,5.0102,1.84,.919,343,11.12,256,87,1.84,5.2,85,385
65400,92000,4.39,1652,5710,16589,2.71,1.1549,4.95,28.7,3620,.353,24,27.5,12.39,46800,55.2,2.41,3.25,.707,255,8.87,232,88,.84,3.51,92,386
55800,125000,4.19,956,5000,14073,2.7,1.1191,4.57,26.3,3150,.3826,23.1,22.6,11.26,46000,48.8,2.3677,2.8,.652,208,7.98,205,60,.69,3.2,71,387
77000,24000,4.63,400,1310,16962,2.51,1.1191,4.8,25.6,4580,.4344,27.8,12.3,16.71,51600,47.8,2.8116,3.27,.92,337,10.56,202,111,.69,4.2,84,388
72300,61000,5.11,445,4490,15005,2.47,1.2892,5.54,29.8,4240,.3995,26.8,14.6,14.9,47300,61.3,3.023,3.1,.842,267,9.85,185,78,.87,3.31,74,389
72200,82000,5.33,379,4100,10718,2.98,1.3518,5.69,30.7,4140,.4661,30,15.5,16.14,49600,62,3.0124,.75,.811,295,9.92,212,23,.91,4.28,47,390
74500,13000,10.7,453,6340,8481,2.13,2.8559,11.16,44.5,4030,.7959,49.2,18.4,14.88,44100,76.7,5.6444,2.69,.857,356,10.67,175,37,2.01,5.3,82,391
89900,29000,5.56,437,8840,13327,2.95,1.3071,5.89,35.4,5410,.4133,29.4,18.5,17.21,46900,75.4,3.2978,1.96,1.137,270,12.91,151,66,.92,6,104,392
66600,76000,5.21,505,4500,9133,2.71,1.3071,5.71,32.7,4120,.4165,32.1,20.8,14.33,47100,64.2,3.023,1.66,.92,286,10.22,185,58,.88,5.01,72,393
75400,83000,5.07,523,5170,19851,2.26,1.2713,5.57,30.3,4230,.3974,28.9,19.6,16.98,49200,62.1,2.7482,1.52,.864,287,10.28,187,100,.81,4.01,77,394
78100,106000,4.37,705,7040,21994,3,1.1728,5,28.8,3800,.353,25.9,25.4,18.36,49000,58.4,2.4945,6.46,.845,297,10.01,194,106,.83,3.93,101,395
67400,47000,5.1,479,5210,11929,3.94,1.2802,5.64,31.7,3960,.408,30.1,22.8,13.85,44500,65.9,2.9913,2.5,.903,298,10.07,157,80,.94,4.97,64,396
78100,20000,4.71,392,6540,13514,2.12,1.2086,5.38,30,4280,.4503,26.1,17.2,16.18,49300,63.9,3.1816,2.41,.898,488,10.88,211,67,.88,5.31,89,397
66400,71000,5.22,458,4610,13420,2.49,1.2892,5.59,30.5,3570,.4165,31.1,24.3,13.73,44700,64.9,2.8011,2.33,.813,263,9.45,169,50,.88,4.23,90,398
