"",59300,104500,3.79,427,12220,18500,2.257,1.064,4.62,29.8,4280,.308,17.7,19.3,10.75,35000,66.6,1.95,3.17,1.356,99.8,9.23,79,82,.535,7.73,48,246,
"",77600,35900,5,275,10420,21400,2.403,1.426,6.346,40.53,4560,.342,31.4,14.31,13.96,42800,84.5,2.58,5.9,1.285,112.8,11.24,39,104,.781,7.69,94,247,
"",54400,48900,3.39,256,8800,13000,2.995,.85,3.648,23.67,3420,.3,17.5,11.48,9.73,26700,47.2,2.13,3.94,.891,84.4,7.73,29,61,.474,9.43,56,248,
"",62500,57800,3.78,232,9510,13000,1.859,1,4.222,27.98,3580,.312,19.1,15.3,10.64,28600,53.4,2.22,2.64,.991,98.6,8.3,85,45,.562,9.52,69,249,
"",56800,59800,3.56,310,8250,14700,1.739,1.043,4.451,27.35,3550,.243,21.4,17.41,10.49,32200,55.4,1.96,3.36,.999,94.3,8.02,135,48,.541,5.22,62,250,
"",64200,78300,4.5,417,10010,14400,2.536,1.304,5.66,33.29,3670,.364,24,16.13,11.66,30300,67.2,2.63,4.02,.958,82.5,9.08,37,63,.699,7.34,92,251,
"",54600,55100,3.53,232,8350,13900,2.561,.816,3.875,24.94,3400,.288,18.2,12.27,9.81,27400,50.3,2.13,3.27,.924,78,8.04,76,42,.583,9.18,126,252,
"",74800,74300,4.71,282,4140,14300,2.265,1.407,5.973,38.11,4560,.328,26.9,11.23,13.73,36700,76.8,2.63,5.51,1.206,110.6,9.9,28,98,.842,6.51,84,253,
