59200,129400,4.46,597,6140,18400,3.73,.889,4.01,21.31,3930,.299,20.2,24.1,17.88,42900,44.6,2.34,10.3,.679,507.5,7.41,430,129,.556,3.24,134,21
61700,129900,4.49,635,6070,13900,3.71,.919,4.039,22.96,4000,.345,19.3,22.88,17.94,41300,45.6,2.34,10.6,.683,492.2,7.5,385,117,.591,3.49,132,22
52400,129500,3.86,542,7410,13900,4.72,.755,3.403,17.58,3330,.281,16.9,26.78,17.25,45300,36.9,2.06,7.6,.596,553,5.88,513,93,.476,2.98,108,23
66500,130300,4.27,562,8140,23200,4.7,.849,4.164,23.27,3970,.329,19.7,27.72,18.54,45300,47.6,2.35,10.3,.71,541,7.84,423,116,.584,3.11,122,24
58800,114400,4.39,638,7400,16900,4.91,.784,3.78,20.38,3810,.301,21.9,34.4,18.63,45600,41.2,2.09,8.8,.622,605.6,6.8,566,118,.528,3.35,112,25
86100,86700,4.51,897,6920,26300,2.99,1.176,5.047,30.87,4800,.355,24.4,26.5,20.91,54000,61.5,2.662,8.5,.81,239.9,10.82,199,182,.789,3.75,90,26
87200,129500,4.44,938,14770,13800,2.38,1.201,5.191,31.21,4420,.375,27.9,33.13,22.87,58300,67.1,2.493,14,.837,295.2,11.51,244,109,.85,3.81,144,27
85000,97500,4.64,780,14480,14100,2.3,1.209,5.163,31.01,4570,.37,27.2,28.24,20.15,52100,57.1,2.694,8.4,.82,245.3,10.21,184,143,.695,4.05,130,28
80500,125600,4.67,945,14250,11700,2.37,1.214,5.174,31.28,4490,.359,25.9,33.56,23.01,58000,66.7,2.429,14,.839,295.4,11.86,298,103,.819,3.84,137,29
80500,107200,5.09,980,6480,27900,2.42,1.218,5.218,30.99,4340,.382,23.2,29.06,21.41,56900,64.1,2.653,8.5,.819,241.8,11.25,221,172,.839,3.6,128,30
81300,109400,4.83,957,6930,23300,2.67,1.22,5.282,31.38,4590,.359,28.7,26.59,20.8,55400,62,2.713,8.5,.833,225.1,11.21,180,149,.785,3.87,126,31
84800,110000,4.88,807,7440,25400,2.45,1.226,5.234,32.82,4070,.383,29.6,31.23,22.21,54800,58.7,2.71,8.3,.8,249.2,11.4,229,198,.885,3.45,136,32
79800,130600,4.74,1019,5750,26300,2.51,1.242,5.364,32.06,4010,.374,26.4,27.88,21.68,56100,62.8,2.732,8.3,.798,247.4,11.1,189,131,.792,3.63,116,33
81700,137900,4.62,940,5880,24200,2.54,1.229,5.25,31.43,4110,.35,28.3,30.12,21.38,56500,58.7,2.57,10,.794,258.8,10.64,244,183,.827,3.51,115,34
86800,105100,4.53,861,5110,25200,2.34,1.199,5.177,32.79,4210,.373,27.9,30.82,22.84,59000,61.8,2.644,9.3,.827,250.9,11.5,222,188,.853,3.36,115,35
86400,128700,4.63,852,15960,9600,2.16,1.217,5.203,31.44,4240,.368,24.8,34.42,23.27,57500,60.8,2.609,9.6,.811,291.5,10.7,250,67,.764,3.45,147,36
83600,117300,4.23,901,6190,23500,2.66,1.236,5.382,33,4230,.377,27.9,28.41,21.13,56200,64.3,2.604,8.4,.858,220.1,11.59,197,149,.733,3.82,126,37
87000,82200,4.62,777,5870,24500,2.64,1.227,5.359,32.77,4580,.383,27.1,29.35,22.65,60500,64.9,2.683,10,.845,238,11.77,181,199,.905,3.54,146,38
82900,128500,4.48,1073,6800,27600,2.49,1.165,5.045,30.56,3990,.376,25.7,30.09,21.64,56400,59.7,2.488,9.3,.779,236.4,10.9,231,196,.819,3.17,129,39
84200,99300,4.85,902,7060,24000,2.46,1.192,5.232,30.95,4720,.376,27.9,30.5,22.42,59400,61.8,2.615,9,.832,268.4,11.18,254,199,.836,3.5,119,40
86500,100900,4.89,899,5680,24700,2.42,1.209,5.3,33.04,4590,.383,29.8,30.25,22.59,59600,61.8,2.607,9.3,.846,252,11.46,207,176,.864,3.56,127,41
87600,107100,4.88,902,6090,31700,2.48,1.198,5.231,32.55,4440,.393,29.7,30.48,23.41,59500,63.4,2.646,9.9,.835,255.9,11.47,262,186,.886,3.29,127,42
80900,102800,4.84,1038,7880,31700,2.57,1.151,5.017,30,4570,.383,29,28.61,21.83,57500,60,2.527,9.1,.808,268.4,11.06,240,169,.727,3.38,119,43
85400,112400,4.76,933,5820,22100,2.72,1.23,5.238,31.51,4420,.412,26.4,30.12,20.78,54000,62.7,2.59,9.1,.802,241.7,10.57,214,165,.849,3.61,121,44
52200,195300,3.68,913,5440,15700,2.11,.878,3.801,22.03,2870,.264,19.4,21.8,12.65,32600,41.1,1.92,12,.539,339.7,6.72,158,95,.635,3.25,120,45
65100,201700,4.39,874,4980,21600,2.04,1.133,4.75,26.65,3260,.319,26,31.84,16.43,44600,51.5,2.281,7.6,.669,263.4,8.48,255,107,.743,2.83,100,46
86000,106400,4.3,848,6400,22200,2.474,1.146,5.155,30.84,4220,.359,33.8,30.01,21.52,53500,63.1,2.478,9.65,.809,237.4,10.68,233,184,.774,3.3,100,48
86900,112000,4.64,1001,13930,12000,2.352,1.227,5.235,31.83,4380,.344,34.6,30.93,21.88,55700,65.8,2.576,8.52,.887,235.2,11.39,205,106,.879,3.24,114,49
70400,117100,4.66,859,13080,9500,2.369,1.18,5.245,32.72,4580,.358,30.6,28.69,21.17,51600,64.9,2.619,9.84,.818,229.1,10.95,183,122,.768,3.14,93,50
86300,106000,4.5,807,5170,29300,2.542,1.157,5.199,33.76,4320,.385,29.1,30.83,22.98,56300,64.2,2.619,9.95,.828,237.6,11.24,216,186,.762,3.15,92,51
95000,133800,4.86,942,5850,27300,2.417,1.24,5.39,32.34,3800,.379,30.4,32.88,23.26,58100,65.6,2.604,9.51,.85,263,11.58,235,157,.764,3.61,131,52
90900,116900,4.85,944,5840,28900,2.423,1.248,5.374,32.92,4460,.405,28.9,32.73,23.09,57900,65.7,2.648,9.54,.853,265.8,11.97,262,127,.898,3.54,117,53
89400,121700,4.87,996,4940,24500,2.47,1.235,5.366,33.33,4150,.398,28.6,37.99,23.38,58600,63.2,2.634,10.92,.785,283.9,11.16,262,130,.864,3.09,122,54
86400,111800,4.77,934,7840,23600,2.449,1.233,5.362,33.9,4050,.378,28.7,27.78,21.31,55200,63.3,2.603,7.69,.828,233.6,11.03,252,137,.849,3.53,113,55
87600,112600,4.72,817,6900,26500,2.421,1.191,5.229,33.46,4310,.38,28.1,28.32,22.84,55400,64.4,2.579,9.54,.809,250.2,11.25,217,166,.867,3.53,110,56
79200,119600,4.59,766,5880,27700,2.842,1.184,5.126,33.17,4490,.344,28.2,29.36,20.76,51800,62,2.504,8.12,.753,222.7,10.21,223,157,.819,2.9,102,57
92900,117300,4.72,843,6440,29100,2.574,1.207,5.325,34.33,4180,.352,30.1,31.84,23.38,57700,66.2,2.665,9.89,.817,247.1,11.39,259,178,.772,3.17,120,58
81000,107700,4.8,852,6110,27500,2.412,1.15,5.278,31.65,4400,.391,25.6,30.79,22.44,56800,62.6,2.538,8.91,.805,252.9,10.86,214,175,.836,3.05,98,59
68900,126600,4.32,779,8980,18500,2.04,1.095,4.722,29.47,4290,.335,21.8,26.84,19.25,47400,55.1,2.45,9.9,.901,248.2,9.72,199,139,.756,3.61,128,818
