65300,3000,3.52,1541,2430,23113,1.66,.8057,3.41,20.6,4000,.3921,14.2,42.6,17.25,50600,60,2.5051,4.67,.811,346,10.3,305,81,.6,4.65,114,969,-1300
69300,35000,6.12,392,6310,13514,1.88,1.7726,7.24,37.7,4130,.4862,33.9,23.6,16.1,49100,72.2,3.319,4.16,.862,331,10.23,239,96,1.1,4.67,106,970,-1300
75500,8000,6.33,998,3700,23113,2.33,1.6741,6.95,41.8,5510,.5623,39.8,38.4,19.18,55100,75,3.7101,6.18,1.122,374,12.13,299,136,1.1,5.34,157,971,-1300
76400,14000,3.35,164,9180,18267,2.12,.9132,3.77,21.7,3610,.3763,17.5,12.4,16.19,45200,46.5,2.3994,3.75,.728,300,10.05,161,97,.59,5.26,58,972,-1300
58000,113000,4.6,1130,2050,6803,1.54,1.4056,5.84,31.1,3900,.4017,27.2,28.2,15.12,41400,63.4,2.5474,2.33,.899,133,10.45,151,43,.89,4.39,93,973,-1300
71500,36000,4.19,750,3780,6990,2.14,1.0654,4.57,28,4630,.3985,22.6,25.7,17.53,51500,55,2.8645,1.72,.945,376,10.89,168,43,.73,5.59,80,974,-1300
73000,15000,3.5,690,2030,9226,1.84,.9221,3.97,25.6,3990,.3995,19,20.2,15.08,53500,48.1,2.3888,2.05,.864,253,10.88,146,61,.63,4.85,84,975,-1300
83600,3000,6.22,1025,3250,18173,2.41,1.5219,6.68,37.5,5210,.5422,31,37.1,18.98,57900,71.7,3.4775,5.94,1.099,401,12.6,261,135,1.1,5.72,157,976,-1300
75500,58000,5.06,812,2480,10531,2.01,1.3787,5.93,32.7,4650,.4143,29.4,18.6,17.05,53300,68.6,2.5685,3.92,.922,251,11.25,150,45,.93,4.36,62,977,-1300
94000,93000,5.22,516,7050,5126,1.86,1.5219,6.46,33.6,5100,.3974,29.3,18.6,22.81,59400,72.8,2.7165,6.39,1.1,309,13.64,230,51,.95,5.55,35,978,-1300
75800,75000,2.5,383,3250,3914,2.28,1.4772,6.15,33.9,4950,.4661,33.3,26.2,20.09,57100,67.5,3.2661,4.17,1.252,290,12.67,250,49,1.05,4.93,85,979,-1300
81600,118000,4.51,816,13260,25443,.97,1.2892,5.44,29.7,4770,.3773,28.4,27.5,22.7,55800,60.1,2.6531,8.73,.953,279,12.25,217,33,.83,4.36,63,980,-1300
81900,114000,4.43,1207,6570,12768,1.19,1.325,5.71,29.3,5080,.3773,28.2,38.8,22.14,61800,61.7,2.3148,3.93,1.128,231,13.72,313,33,.85,4.53,118,981,-1300
80000,42000,5.6,519,5120,20224,2.46,1.4593,6.31,35.8,4900,.4788,32.7,21.9,17.05,47000,72.7,3.4564,5.29,.998,198,11.95,160,98,.96,5.59,118,982,-1300
65000,6000,3.68,140,1450,10531,1.61,.949,4.34,28.7,3790,.3752,24.4,8.2,14.97,44600,49.7,2.5685,5.54,.879,221,10,78,88,.67,4.46,53,983,-1300
69300,31000,6.34,422,6180,19012,1.93,1.6025,6.8,34.4,4180,.4862,33.3,23.8,15.58,48300,72.5,3.4564,3.39,.861,325,10,223,80,1.07,4.81,85,984,-1300
78100,112000,2.9,277,2390,13607,1.76,.7073,3.14,23.3,4030,.3499,17.8,8.9,14.79,53500,37.4,2.188,3.84,1.045,276,11.81,138,79,.54,4.93,70,985,-1300
59600,121000,4.68,739,1990,6990,1.54,1.1817,5.14,27.6,3400,.3657,28.4,22.4,14.49,39900,57.3,2.4311,1.95,.765,140,9.51,191,117,.75,3.39,81,986,-1300
65500,115000,4.3,898,1900,15284,2.15,1.2265,5.11,29.8,3850,.3742,26.5,22.9,16.47,44100,56.4,2.4628,3.28,.758,197,9.48,184,76,.76,3.52,100,987,-1300
79900,63000,5.12,857,3720,21342,2.13,1.316,5.77,34.4,4600,.4334,32,34.1,21.15,57900,68.2,3.1393,6.15,.998,277,12.37,328,96,.9,3.99,96,988,-1300
